,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,2,3,2,2,207,2570,0.022,0.085,0.112,0.085,0.158,0.093,0.3862355351448059,0.8836156129837036,,False,0.1
0,0.001,0,3,3,2,2,207,1680,0.022,0.135,0.034,0.083,0.178,0.085,0.379191517829895,0.8827003836631775,,False,0.1
0,0.001,0,4,3,2,2,207,2770,0.023,0.096,0.037,0.088,0.132,0.085,0.3855838179588318,0.8871321082115173,,False,0.1
0,0.001,0,5,3,2,2,207,2870,0.024,0.094,0.031,0.09,0.163,0.083,0.3797823488712311,0.883345901966095,,False,0.1
0,0.001,0,1,3,2,9,207,2820,0.028,0.094,0.109,0.102,0.15,0.09,0.2922655045986175,0.8852840662002563,,False,0.1
0,0.001,0,2,3,2,9,207,2170,0.026,0.07,0.129,0.096,0.158,0.087,0.2934880256652832,0.8865511417388916,,False,0.1
0,0.001,0,3,3,2,9,207,1510,0.025,0.096,0.082,0.092,0.168,0.077,0.2842471301555633,0.8841596245765686,,False,0.1
0,0.001,0,4,3,2,9,207,2920,0.024,0.097,0.041,0.09,0.141,0.085,0.2868814766407013,0.8902252316474915,,False,0.1
0,0.001,0,5,3,2,9,207,2970,0.023,0.088,0.036,0.087,0.162,0.085,0.287916749715805,0.8867729902267456,,False,0.1
0,0.001,0,1,5,1,2,215,1540,0.024,0.062,0.071,0.089,0.16,0.093,0.3843282163143158,0.8914045095443726,,False,0.1
0,0.001,0,2,5,1,2,215,2990,0.025,0.079,0.078,0.096,0.15,0.107,0.3844273388385772,0.8720274567604065,,False,0.1
0,0.001,0,3,5,1,2,215,1830,0.03,0.089,0.094,0.105,0.169,0.072,0.383544921875,0.8854773044586182,,False,0.1
0,0.001,0,4,5,1,2,215,2820,0.024,0.051,0.098,0.089,0.137,0.09,0.3866160213947296,0.8948291540145874,,False,0.1
0,0.001,0,5,5,1,2,215,1560,0.028,0.062,0.067,0.108,0.143,0.091,0.379820317029953,0.887526273727417,,False,0.1
0,0.001,0,1,5,1,9,215,2590,0.023,0.063,0.059,0.086,0.161,0.099,0.295296847820282,0.8925758600234985,,False,0.1
0,0.001,0,2,5,1,9,215,1860,0.032,0.075,0.035,0.113,0.158,0.096,0.2953687906265259,0.8514024615287781,,False,0.1
0,0.001,0,3,5,1,9,215,1540,0.029,0.09,0.083,0.104,0.168,0.073,0.2873137891292572,0.8856931924819946,,False,0.1
0,0.001,0,4,5,1,9,215,2510,0.035,0.068,0.102,0.1,0.135,0.099,0.2992435991764068,0.8739214539527893,,False,0.1
0,0.001,0,5,5,1,9,215,1520,0.028,0.065,0.048,0.107,0.143,0.087,0.2838174998760223,0.8884506821632385,,False,0.1
0,0.001,0,1,5,2,2,455,1530,0.02,0.086,0.093,0.074,0.13,0.163,0.3847709000110626,0.8942268490791321,,False,0.1
0,0.001,0,2,5,2,2,455,2940,0.024,0.105,0.075,0.091,0.176,0.082,0.3806991577148437,0.8947076797485352,,False,0.1
0,0.001,0,3,5,2,2,455,2580,0.023,0.069,0.038,0.088,0.147,0.092,0.3893959820270538,0.907185971736908,,False,0.1
0,0.001,0,4,5,2,2,455,1640,0.024,0.077,0.077,0.092,0.13,0.106,0.3894241452217102,0.8900750875473022,,False,0.1
0,0.001,0,5,5,2,2,455,1520,0.022,0.053,0.055,0.084,0.133,0.122,0.3834929764270782,0.888681948184967,,False,0.1
0,0.001,0,1,5,2,9,455,1830,0.022,0.094,0.067,0.084,0.141,0.091,0.2959885001182556,0.8924871683120728,,False,0.1
0,0.001,0,2,5,2,9,455,2970,0.023,0.12,0.073,0.09,0.176,0.083,0.283933162689209,0.8942530751228333,,False,0.1
0,0.001,0,3,5,2,9,455,2640,0.027,0.115,0.071,0.093,0.165,0.108,0.3004725277423858,0.90332692861557,,False,0.1
0,0.001,0,4,5,2,9,455,2950,0.024,0.07,0.075,0.092,0.172,0.1,0.302084743976593,0.8934035897254944,,False,0.1
0,0.001,0,5,5,2,9,455,1800,0.028,0.053,0.068,0.098,0.146,0.127,0.29043638706207275,0.8914316296577454,,False,0.1
