,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,2,5,1,9,215,2990,0.021,0.063,0.034,0.068,0.094,0.067,0.3081422746181488,0.6879525184631348,,False,1.0
0,0.001,0,3,5,1,9,215,2140,0.021,0.04,0.035,0.077,0.089,0.051,0.31196129322052,0.6808836460113525,,False,1.0
0,0.001,0,4,5,1,9,215,1520,0.017,0.059,0.016,0.062,0.105,0.051,0.3096435964107513,0.6946325898170471,,False,1.0
0,0.001,0,5,5,1,9,215,1510,0.015,0.043,0.025,0.061,0.103,0.066,0.3168802857398987,0.6934005618095398,,False,1.0
0,0.001,0,1,5,2,2,455,1500,0.021,0.083,0.04,0.064,0.102,0.071,0.3965022563934326,0.6891469359397888,,False,1.0
0,0.001,0,2,5,2,2,455,2990,0.022,0.083,0.027,0.064,0.1,0.058,0.4016845822334289,0.6851682662963867,,False,1.0
0,0.001,0,3,5,2,2,455,1520,0.018,0.038,0.022,0.066,0.091,0.06,0.3956099450588226,0.6941875219345093,,False,1.0
0,0.001,0,4,5,2,2,455,1550,0.017,0.05,0.023,0.064,0.097,0.06,0.3989966213703155,0.6872883439064026,,False,1.0
0,0.001,0,5,5,2,2,455,1510,0.018,0.062,0.048,0.061,0.095,0.072,0.3971826732158661,0.6891489624977112,,False,1.0
0,0.001,0,1,5,2,9,455,1500,0.018,0.081,0.055,0.064,0.103,0.074,0.3123643100261688,0.6956163644790649,,False,1.0
0,0.001,0,2,5,2,9,455,2990,0.019,0.08,0.033,0.065,0.101,0.059,0.3128288686275482,0.6923553347587585,,False,1.0
0,0.001,0,3,5,2,9,455,1520,0.016,0.041,0.02,0.062,0.093,0.054,0.3117576539516449,0.7010787129402161,,False,1.0
0,0.001,0,4,5,2,9,455,1500,0.017,0.052,0.025,0.063,0.096,0.059,0.3145788311958313,0.6940550804138184,,False,1.0
0,0.001,0,5,5,2,9,455,1500,0.017,0.055,0.038,0.054,0.093,0.084,0.3142854273319244,0.7017583847045898,,False,1.0
0,0.001,0,1,3,1,2,111,1910,0.02,0.07,0.074,0.068,0.077,0.095,0.4147230088710785,0.6368569135665894,,False,0.1
0,0.001,0,2,3,1,2,111,2970,0.023,0.047,0.03,0.079,0.1,0.062,0.4108930230140686,0.664619505405426,,False,0.1
0,0.001,0,3,3,1,2,111,2110,0.024,0.037,0.045,0.073,0.088,0.055,0.4104562401771545,0.6726868748664856,,False,0.1
0,0.001,0,4,3,1,2,111,1540,0.016,0.035,0.042,0.065,0.095,0.062,0.4028889536857605,0.6981182098388672,,False,0.1
0,0.001,0,5,3,1,2,111,2990,0.019,0.037,0.021,0.066,0.079,0.057,0.4065437018871307,0.6912824511528015,,False,0.1
0,0.001,0,1,3,1,9,111,1610,0.019,0.067,0.074,0.066,0.083,0.093,0.3226096332073211,0.64659583568573,,False,0.1
0,0.001,0,2,3,1,9,111,1840,0.016,0.055,0.031,0.062,0.091,0.055,0.3146441876888275,0.699372410774231,,False,0.1
0,0.001,0,3,3,1,9,111,1740,0.025,0.038,0.052,0.073,0.088,0.053,0.3172525465488434,0.6717934012413025,,False,0.1
0,0.001,0,4,3,1,9,111,1520,0.015,0.036,0.03,0.06,0.104,0.059,0.3164282143115997,0.701166570186615,,False,0.1
0,0.001,0,5,3,1,9,111,2620,0.018,0.048,0.027,0.072,0.087,0.056,0.3140823245048523,0.6863991618156433,,False,0.1
0,0.001,0,1,3,2,2,207,2930,0.017,0.065,0.047,0.063,0.091,0.065,0.4129701852798462,0.6965348720550537,,False,0.1
0,0.001,0,2,3,2,2,207,1780,0.019,0.059,0.025,0.069,0.082,0.058,0.4125166237354278,0.6953025460243225,,False,0.1
0,0.001,0,3,3,2,2,207,2680,0.018,0.087,0.031,0.065,0.104,0.059,0.4079180061817169,0.6992301940917969,,False,0.1
0,0.001,0,4,3,2,2,207,2830,0.018,0.062,0.034,0.065,0.088,0.055,0.4096439182758331,0.6983393430709839,,False,0.1
0,0.001,0,5,3,2,2,207,1870,0.017,0.073,0.027,0.065,0.086,0.056,0.4103495478630066,0.6995067000389099,,False,0.1
0,0.001,0,1,3,2,9,207,1500,0.018,0.065,0.053,0.065,0.092,0.065,0.3158289194107055,0.6985181570053101,,False,0.1
0,0.001,0,2,3,2,9,207,1520,0.021,0.053,0.033,0.071,0.082,0.055,0.3155097365379333,0.6912438273429871,,False,0.1
0,0.001,0,3,3,2,9,207,2530,0.021,0.055,0.033,0.068,0.093,0.058,0.3106065690517425,0.6974012851715088,,False,0.1
0,0.001,0,4,3,2,9,207,2510,0.017,0.055,0.022,0.06,0.092,0.059,0.3159602582454681,0.7002828121185303,,False,0.1
0,0.001,0,5,3,2,9,207,1760,0.016,0.064,0.03,0.065,0.088,0.055,0.3141216933727264,0.7023900151252747,,False,0.1
0,0.001,0,1,5,1,2,215,1500,0.018,0.039,0.036,0.07,0.085,0.053,0.4023368656635284,0.7036226987838745,,False,0.1
0,0.001,0,2,5,1,2,215,2750,0.019,0.06,0.026,0.064,0.084,0.061,0.4176385700702667,0.6836720108985901,,False,0.1
0,0.001,0,3,5,1,2,215,1680,0.023,0.047,0.023,0.067,0.09,0.056,0.4091923534870147,0.6982207298278809,,False,0.1
0,0.001,0,4,5,1,2,215,1650,0.02,0.044,0.038,0.07,0.09,0.064,0.4093984067440033,0.7013515830039978,,False,0.1
0,0.001,0,5,5,1,2,215,1560,0.021,0.037,0.021,0.076,0.079,0.064,0.4052360951900482,0.7022623419761658,,False,0.1
0,0.001,0,1,5,1,9,215,2510,0.02,0.045,0.057,0.072,0.078,0.064,0.3210518658161163,0.6817635297775269,,False,0.1
0,0.001,0,2,5,1,9,215,1500,0.018,0.049,0.041,0.065,0.084,0.065,0.3214747309684753,0.6759601831436157,,False,0.1
0,0.001,0,3,5,1,9,215,1610,0.019,0.045,0.023,0.073,0.086,0.054,0.3173051476478576,0.6992024779319763,,False,0.1
0,0.001,0,4,5,1,9,215,2210,0.019,0.044,0.044,0.069,0.085,0.055,0.3156217634677887,0.6988174319267273,,False,0.1
0,0.001,0,5,5,1,9,215,1610,0.019,0.052,0.039,0.073,0.088,0.089,0.3180523514747619,0.6989280581474304,,False,0.1
0,0.001,0,1,5,2,2,455,2980,0.017,0.087,0.062,0.056,0.09,0.081,0.4165433347225189,0.7012766599655151,,False,0.1
0,0.001,0,2,5,2,2,455,1500,0.022,0.062,0.02,0.06,0.093,0.059,0.4047986567020416,0.7018064260482788,,False,0.1
0,0.001,0,3,5,2,2,455,1500,0.017,0.036,0.04,0.059,0.091,0.072,0.4061138927936554,0.70538330078125,,False,0.1
0,0.001,0,4,5,2,2,455,1630,0.018,0.051,0.023,0.064,0.1,0.069,0.4122393131256103,0.7005949020385742,,False,0.1
0,0.001,0,5,5,2,2,455,1520,0.017,0.05,0.033,0.061,0.091,0.072,0.4074430167675018,0.7009913921356201,,False,0.1
0,0.001,0,1,5,2,9,455,2990,0.021,0.092,0.062,0.054,0.092,0.078,0.3233425915241241,0.6926810145378113,,False,0.1
0,0.001,0,2,5,2,9,455,1500,0.018,0.055,0.029,0.064,0.092,0.062,0.312381774187088,0.7001285552978516,,False,0.1
0,0.001,0,3,5,2,9,455,1850,0.015,0.042,0.032,0.059,0.093,0.068,0.3158080577850342,0.7043267488479614,,False,0.1
0,0.001,0,4,5,2,9,455,1930,0.017,0.053,0.024,0.064,0.1,0.068,0.3181729912757873,0.7010118365287781,,False,0.1
0,0.001,0,5,5,2,9,455,1640,0.016,0.055,0.05,0.057,0.095,0.069,0.3162810206413269,0.701450765132904,,False,0.1
