,lr,n_split,random_sees,hidden_size,num_layer,weight_physic,Trainable_Params,epoch,train_rMSE,validation_rMSE,test_rMSE,train_shapeDTW,validation_shapeDTW,test_shapeDTW,predicted_r,predicted_y_max,smooth_alpha,ode_int,l2
0,0.001,0,5,5,2,9,455,1690,0.023,0.094,0.031,0.086,0.126,0.098,0.2909660935401916,0.8132206201553345,,False,1.0
0,0.001,0,1,3,1,2,111,1760,0.025,0.119,0.091,0.088,0.09,0.139,0.3930588066577911,0.7491801977157593,,False,0.1
0,0.001,0,2,3,1,2,111,1530,0.034,0.05,0.068,0.113,0.106,0.087,0.3882671892642975,0.7892358899116516,,False,0.1
0,0.001,0,3,3,1,2,111,1590,0.031,0.061,0.073,0.107,0.081,0.097,0.3856143653392792,0.7964990139007568,,False,0.1
0,0.001,0,4,3,1,2,111,1520,0.025,0.054,0.033,0.088,0.093,0.072,0.3876276314258575,0.8016883134841919,,False,0.1
0,0.001,0,5,3,1,2,111,2970,0.029,0.048,0.05,0.093,0.094,0.086,0.3833932876586914,0.7878255248069763,,False,0.1
0,0.001,0,1,3,1,9,111,1530,0.025,0.122,0.09,0.087,0.092,0.137,0.2993378043174743,0.7554723620414734,,False,0.1
0,0.001,0,2,3,1,9,111,1520,0.033,0.054,0.062,0.114,0.106,0.086,0.2941011786460876,0.7971344590187073,,False,0.1
0,0.001,0,3,3,1,9,111,1630,0.031,0.056,0.074,0.107,0.081,0.096,0.292152464389801,0.7990074753761292,,False,0.1
0,0.001,0,4,3,1,9,111,1520,0.025,0.056,0.032,0.089,0.093,0.069,0.2960157096385956,0.8082948327064514,,False,0.1
0,0.001,0,5,3,1,9,111,2820,0.03,0.058,0.054,0.102,0.096,0.087,0.2885104417800903,0.8058760762214661,,False,0.1
0,0.001,0,1,3,2,2,207,1970,0.031,0.064,0.081,0.108,0.082,0.091,0.3872914910316467,0.8003352880477905,,False,0.1
0,0.001,0,2,3,2,2,207,2250,0.027,0.081,0.084,0.097,0.084,0.116,0.3880626857280731,0.8185895085334778,,False,0.1
0,0.001,0,3,3,2,2,207,2950,0.027,0.101,0.039,0.085,0.119,0.103,0.3861205577850342,0.8195704817771912,,False,0.1
0,0.001,0,4,3,2,2,207,2650,0.03,0.066,0.035,0.093,0.091,0.087,0.3865630626678467,0.8099833130836487,,False,0.1
0,0.001,0,5,3,2,2,207,2400,0.019,0.085,0.054,0.076,0.106,0.116,0.3855553269386291,0.8218920826911926,,False,0.1
0,0.001,0,1,3,2,9,207,2160,0.029,0.079,0.073,0.102,0.083,0.097,0.2935749590396881,0.8069577217102051,,False,0.1
0,0.001,0,2,3,2,9,207,1620,0.029,0.065,0.08,0.102,0.089,0.112,0.2939950227737427,0.8208657503128052,,False,0.1
0,0.001,0,3,3,2,9,207,2550,0.02,0.083,0.086,0.078,0.093,0.136,0.2976509928703308,0.8253906965255737,,False,0.1
0,0.001,0,4,3,2,9,207,2810,0.028,0.057,0.034,0.091,0.086,0.083,0.2893422245979309,0.8116406798362732,,False,0.1
0,0.001,0,5,3,2,9,207,2290,0.018,0.078,0.051,0.073,0.107,0.113,0.289051353931427,0.8250313401222229,,False,0.1
0,0.001,0,1,5,1,2,215,1630,0.027,0.048,0.048,0.096,0.094,0.102,0.3824421763420105,0.8138293027877808,,False,0.1
0,0.001,0,2,5,1,2,215,1550,0.02,0.097,0.05,0.078,0.137,0.12,0.3823647797107696,0.8055704236030579,,False,0.1
0,0.001,0,3,5,1,2,215,2860,0.034,0.063,0.045,0.109,0.1,0.092,0.3875523209571838,0.8088207244873047,,False,0.1
0,0.001,0,4,5,1,2,215,1540,0.02,0.047,0.06,0.076,0.094,0.117,0.3908970952033996,0.8135457038879395,,False,0.1
0,0.001,0,5,5,1,2,215,2920,0.032,0.051,0.031,0.102,0.094,0.08,0.38398277759552,0.8118969202041626,,False,0.1
0,0.001,0,1,5,1,9,215,1510,0.029,0.09,0.032,0.095,0.113,0.098,0.2905550897121429,0.824042022228241,,False,0.1
0,0.001,0,2,5,1,9,215,1880,0.03,0.087,0.069,0.105,0.093,0.094,0.2974562644958496,0.8101687431335449,,False,0.1
0,0.001,0,3,5,1,9,215,2620,0.032,0.069,0.047,0.104,0.091,0.09,0.2936784327030182,0.8088288903236389,,False,0.1
0,0.001,0,4,5,1,9,215,1500,0.023,0.082,0.033,0.081,0.108,0.088,0.2941521108150482,0.8125264048576355,,False,0.1
0,0.001,0,5,5,1,9,215,2790,0.032,0.054,0.033,0.103,0.089,0.079,0.2891371846199035,0.8082125782966614,,False,0.1
0,0.001,0,1,5,2,2,455,1500,0.026,0.12,0.084,0.087,0.094,0.134,0.387664258480072,0.8261463046073914,,False,0.1
0,0.001,0,2,5,2,2,455,1510,0.018,0.074,0.053,0.071,0.121,0.114,0.3842017948627472,0.8206654191017151,,False,0.1
0,0.001,0,3,5,2,2,455,1500,0.024,0.066,0.059,0.078,0.084,0.103,0.3845651745796203,0.8260794878005981,,False,0.1
0,0.001,0,4,5,2,2,455,1810,0.023,0.069,0.054,0.085,0.096,0.115,0.3847343325614929,0.8181785345077515,,False,0.1
0,0.001,0,5,5,2,2,455,1510,0.025,0.089,0.062,0.085,0.085,0.122,0.3839966058731079,0.81788569688797,,False,0.1
0,0.001,0,1,5,2,9,455,2880,0.026,0.121,0.099,0.084,0.116,0.158,0.2982828021049499,0.8207362294197083,,False,0.1
0,0.001,0,2,5,2,9,455,1500,0.025,0.089,0.05,0.075,0.133,0.115,0.2899967730045318,0.8231952786445618,,False,0.1
0,0.001,0,3,5,2,9,455,1770,0.019,0.106,0.101,0.068,0.141,0.143,0.296602189540863,0.8208548426628113,,False,0.1
0,0.001,0,4,5,2,9,455,2080,0.023,0.068,0.069,0.087,0.095,0.119,0.2883193492889404,0.8188315629959106,,False,0.1
0,0.001,0,5,5,2,9,455,1510,0.022,0.081,0.068,0.083,0.09,0.123,0.2892790734767914,0.8189449906349182,,False,0.1
